run_id,task_id,step_idx,dataset,model,in_matrix,action_parsed,y_env,y_env_source,y_env_conflict,y_tier_a,A1,A2,A3,A4,tier_a_rules,y_tier_b,b_reason,plan_len_before,plan_len_after,replay_diverged,y_suffix,y_ensemble,judge_frac_correct,judge_n_valid,judge_present,labelable_env,unlabelable_reason,U_verbalized,in_admissible,obs_changed,loop_flag,skip_reasons,episode_present,episode_success,terminal_reason,episode_em,episode_f1,productive
hotpot_entangled_mistral7b,3124,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Next generation of main battle tanks of the Japanese Ground Self Defense Force],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3124,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Successor of Type 90 tank],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3124,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Successor of Type 90 tank],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.05,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3124,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Type 15 tank],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.15,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,3124,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Japanese Type 90 tank successor],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3124,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Type 90 tank],1,tier_a,0,1,0,0,1,0,A3_repeat_query,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,True,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5071,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Alice Walker adaptations],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5071,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Alice Walker plays],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5071,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Alice in Wonderland adaptations],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5071,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Chicago productions of Alice in Wonderland],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5071,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Chicago productions of Alice in Wonderland],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5071,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Chicago productions of Alice in Wonderland],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5071,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Chicago productions of Alice in Wonderland],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4025,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,"Search[Amundsen], Search[Scott], Search[Peary], Search[Cook]",1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,,0.6666666666666666,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4025,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Scott's South Pole expedition],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.15,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,4025,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Amundsen's later expeditions],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4025,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Amundsen's earlier expeditions],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,,0.3333333333333333,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4025,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Amundsen's earlier expeditions],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4025,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Amundsen's earlier expeditions],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.25,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4025,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Amundsen's later expeditions],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,True,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,2951,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[American Beauty: Original Motion Picture Score],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.0,True,True,False,,1,0,done,False,0.8,1
hotpot_entangled_mistral7b,2951,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Thomas Newman],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,done,False,0.8,1
hotpot_entangled_mistral7b,2951,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Finish[Thomas Newman],1,tier_b,0,,0,0,0,0,,1,B_hotpot_answer_em,,,,0,0,1.0,3,1,1,,0.0,True,True,False,,1,0,done,False,0.8,1
hotpot_entangled_mistral7b,468,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[2004 film starring Kam Heskin as Paige Morgan],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,468,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kam Heskin films 2004],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,468,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kam Heskin films 2004 roles],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,,0.3333333333333333,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,468,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kam Heskin acting career],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,,0.6666666666666666,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,468,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kam Heskin acting career],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,468,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kam Heskin acting career],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,468,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kam Heskin acting career],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,6952,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kevin Durant Awards],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,6952,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Lookup[USA Basketball Male Athlete of the Year],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,,0.3333333333333333,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,6952,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Lookup[USA Basketball Male Athlete of the Year],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,6952,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[USA Basketball Male Athlete of the Year Award],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,6952,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[USA Basketball Male Athlete of the Year Award],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,6952,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kevin Durant USA Basketball Male Athlete of the Year],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,6952,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kevin Durant USA Basketball Awards],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,0,1.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3317,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[The Oneida Community],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,3317,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Oneida Limited],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.15,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,3317,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Oneida Limited],1,tier_a,0,1,0,0,1,0,A3_repeat_query,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3317,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Leadership transition in the Oneida Community],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,,0.6666666666666666,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3317,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Leadership of Oneida Limited after John Humphrey Noyes],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,,0.6666666666666666,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3317,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Leadership transition in the Oneida Community and Oneida Limited],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,3317,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Leadership of Oneida Limited after John Humphrey Noyes],1,tier_a,0,1,0,0,1,1,A3_repeat_query|A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,True,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4029,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[AM Radio Stations],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,,0.3333333333333333,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4029,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,"Search[AM Radio Stations], Lookup[Jim Angel]",1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4029,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,"Search[Modesto, California (section AM stations)]",1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.25,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4029,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[KFBK (AM)],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,4029,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Jim Angel],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.15,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,4029,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Lookup[Jim Angel Work History],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4029,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,"Search[Sacramento, California (section AM stations)]",1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4177,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Scandinavian Collectors Club],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,done,False,0.0,1
hotpot_entangled_mistral7b,4177,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[U.S. Virgin Islands],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.0,True,True,False,,1,0,done,False,0.0,1
hotpot_entangled_mistral7b,4177,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[U.S. Virgin Islands],1,tier_a,0,1,0,0,1,0,A3_repeat_query,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.0,True,False,True,,1,0,done,False,0.0,0
hotpot_entangled_mistral7b,4177,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Finish[U.S. Virgin Islands],1,tier_b,0,,0,0,0,0,,1,B_hotpot_answer_em,,,,0,,0.3333333333333333,3,1,1,,0.0,True,True,False,,1,0,done,False,0.0,1
hotpot_entangled_mistral7b,6158,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Vertical Horizon],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.0,True,True,False,,1,0,done,False,0.5,1
hotpot_entangled_mistral7b,6158,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[LCD Soundsystem],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.0,True,True,False,,1,0,done,False,0.5,1
hotpot_entangled_mistral7b,6158,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,No further action is needed as the question has been answered.,1,tier_a,0,1,1,0,0,0,A1_malformed_toolcall,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.0,False,True,False,invalid_action_syntax|tau_unrecognized_action,1,0,done,False,0.5,0
hotpot_entangled_mistral7b,6158,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,No action needed as the question has been answered.,1,tier_a,0,1,1,0,0,0,A1_malformed_toolcall,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.0,False,True,False,invalid_action_syntax|tau_unrecognized_action,1,0,done,False,0.5,0
hotpot_entangled_mistral7b,6158,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,No action needed as the question has been answered.,1,tier_a,0,1,1,0,1,0,A1_malformed_toolcall|A3_repeat_query,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.0,False,False,True,invalid_action_syntax|tau_unrecognized_action,1,0,done,False,0.5,0
hotpot_entangled_mistral7b,6158,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,No action needed as the question has been answered.,1,tier_a,0,1,1,0,1,0,A1_malformed_toolcall|A3_repeat_query,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.0,False,False,True,invalid_action_syntax|tau_unrecognized_action,1,0,done,False,0.5,0
hotpot_entangled_mistral7b,6158,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Finish[Vertical Horizon started their band first],1,tier_b,0,,0,0,0,0,,1,B_hotpot_answer_em,,,,0,0,1.0,3,1,1,,0.0,True,True,False,,1,0,done,False,0.5,1
hotpot_entangled_mistral7b,2965,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,"Search[Sonerila], Search[Scaevola]",,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.0,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,2965,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Plant Species Databases],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,,0.3333333333333333,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,2965,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Plant Species Database],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,2965,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Plant Species List],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,,0.3333333333333333,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,2965,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[The Plant List],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,2965,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[The Plant List],1,tier_a,0,1,0,0,1,0,A3_repeat_query,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.15,True,False,True,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,2965,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[World Flora Online],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,5717,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kegeyli District],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,5717,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kegeyli translation in Turkic],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5717,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Karakalpak language],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,5717,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Karakalpak: районы (district)],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5717,5,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Kegeyli in Karakalpak],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,,0.3333333333333333,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,5717,6,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Translation of Кегейли районы to Kazakh],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,1,0.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,5717,7,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Translation of районы (district) to Kazakh],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.15,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4180,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Jeremiah Porter],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,done,False,0.0,1
hotpot_entangled_mistral7b,4180,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Finish[1998],1,tier_b,0,,0,0,0,0,,1,B_hotpot_answer_em,,,,0,1,0.0,3,1,1,,0.0,True,True,False,,1,0,done,False,0.0,1
hotpot_entangled_mistral7b,4660,1,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Scott Weiland],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.0,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,4660,2,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Richard Hawley],,,0,,0,0,0,0,,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,0,0,1.0,3,1,0,B_hotpot_search_blocked_no_gold_supporting_facts,0.05,True,True,False,,1,0,step_cap,False,0.0,1
hotpot_entangled_mistral7b,4660,3,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Richard Hawley band membership],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
hotpot_entangled_mistral7b,4660,4,hotpotqa,Mistral-7B-Instruct-v0.3,1,Search[Scott Weiland collaborations],1,tier_a,0,1,0,0,0,1,A4_zero_result,,B_hotpot_search_blocked_no_gold_supporting_facts,,,,1,1,0.0,3,1,1,,0.05,True,True,False,,1,0,step_cap,False,0.0,0
