dataset,model,in_matrix,run_id,task_id,step_idx,action_parsed,A1,A2,A3,A4,tier_a_rules,y_tier_a,in_admissible,obs_changed,loop_flag,skip_reasons,U_verbalized,judge_present,judge_n_valid,judge_frac_correct,y_ensemble,episode_present,episode_success,terminal_reason,episode_em,episode_f1,productive,y_suffix
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,2,go to fridge 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,3,open fridge 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,4,take tomato 1 from fridge 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,5,move tomato 1 to countertop 1,1,0,0,0,A1_inadmissible,1,False,True,False,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,6,move tomato 1 to countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,7,move tomato 1 to countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,8,put tomato 1 on countertop 1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,9,move tomato 1 to countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,10,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,11,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,12,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,13,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,14,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,15,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,16,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,17,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,18,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,19,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,20,move tomato 1 to countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,21,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,22,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,23,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,24,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,25,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,26,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,27,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,28,move tomato 1 to countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,29,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,30,move tomato 1 to countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,31,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,32,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,33,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,34,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,35,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,36,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,37,place tomato 1 on countertop 1,1,1,0,0,A1_inadmissible|A2_nothing_happens,1,False,False,False,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,38,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,39,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,40,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,41,place tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,42,move tomato 1 to countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,43,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,44,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,45,place tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.05,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,46,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,47,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,48,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Tomato-None-CounterTop-25/trial_T20190909_012550_586494,49,put tomato 1 on countertop 1,1,1,1,0,A1_inadmissible|A2_nothing_happens|A3_exact_repeat,1,False,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,1,go to fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,2,look,0,0,0,0,,,True,True,False,,0.0,1,3,0.6666666666666666,,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,3,open fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,4,go to cabinet 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,5,look,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,6,go to cabinet 1,1,0,0,0,A1_inadmissible,1,False,True,False,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,7,examine cabinet 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,8,look,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,9,go to cabinet 1,1,0,1,0,A1_inadmissible|A3_exact_repeat,1,False,True,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,10,examine cabinet 1,0,0,1,0,A3_exact_repeat,1,True,True,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,11,go to cabinet 20,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,12,go to cabinet 20,1,0,0,0,A1_inadmissible,1,False,True,False,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,13,go to drawer 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,14,examine drawer 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,0.3333333333333333,,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,15,go to cabinet 20,0,0,1,0,A3_exact_repeat,1,True,True,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,16,examine cabinet 20,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,17,go to countertop 1,0,0,0,0,,,True,True,False,confidence_parse_failed,,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,18,take lettuce 1 from countertop 1,0,0,0,0,,,True,True,False,,0.0,1,3,1.0,0,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,19,go to fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.6666666666666666,,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,20,move lettuce 1 to fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.6666666666666666,,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,21,take lettuce 1 from fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.3333333333333333,,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,22,cool lettuce 1 with fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.3333333333333333,,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,23,examine fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.0,1,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,24,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,25,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,26,close fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.0,1,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,27,examine fridge 1,0,0,0,0,,,True,True,False,,0.0,1,3,0.0,1,1,0,step_cap,,,1,0
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,28,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,29,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,30,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,31,close fridge 1,1,0,0,0,A1_inadmissible,1,False,True,False,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,32,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,33,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,34,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,35,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,True,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,36,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,37,examine fridge 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,38,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,True,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,39,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,40,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,41,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,42,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,43,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,confidence_parse_failed,,1,3,0.0,1,1,0,step_cap,,,0,1
alfworld,gemma-3-4b-it,1,entangled_gemma4b,pick_clean_then_place_in_recep-Lettuce-None-Fridge-19/trial_T20190908_100138_446072,44,cool lettuce 1 with fridge 1,0,0,1,0,A3_exact_repeat,1,True,False,True,,0.0,1,3,0.0,1,1,0,step_cap,,,0,1
