dataset,model,task_id,step_idx,action_parsed,plan_len_before,plan_len_after,y_tier_b,b_reason,replay_diverged,obs_match
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,33,open drawer 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,34,go to drawer 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,35,open drawer 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,36,go to fridge 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,37,go to drawer 5,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,38,open drawer 5,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,39,go to drawer 6,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,40,open drawer 6,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,41,go to fridge 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,42,go to microwave 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,43,open microwave 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,44,go to countertop 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,45,go to countertop 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,46,examine fridge 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,47,go to cabinet 6,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,48,go to countertop 3,6,5,0,B1_plan_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,49,take lettuce 1 from countertop 3,5,4,0,B1_plan_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,1,go to cabinet 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,2,open cabinet 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,3,go to cabinet 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,4,open cabinet 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,5,go to cabinet 3,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,6,open cabinet 3,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,7,go to cabinet 4,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,8,open cabinet 4,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,9,go to cabinet 5,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,10,open cabinet 5,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,11,go to cabinet 6,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,12,open cabinet 6,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,13,examine cabinet 6,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,14,take cup 2 from cabinet 6,4,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,15,go to cabinet 7,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,16,examine cup 2,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,17,examine cabinet 7,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,18,examine cabinet 7,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,19,go to cabinet 8,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,20,open cabinet 8,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,21,go to cabinet 9,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,22,open cabinet 9,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,23,go to cabinet 10,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,1,inventory,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,2,look,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,3,go to cabinet 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,4,open cabinet 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,5,go to cabinet 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,6,open cabinet 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,7,go to cabinet 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,8,open cabinet 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,9,go to cabinet 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,10,open cabinet 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,11,go to cabinet 5,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,12,open cabinet 5,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,13,go to cabinet 6,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,14,open cabinet 6,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,15,go to cabinet 7,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,16,open cabinet 7,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,17,close cabinet 7,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,18,go to cabinet 8,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,19,open cabinet 8,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,20,go to drawer 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,21,open drawer 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,22,go to cabinet 9,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,23,open cabinet 9,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,24,go to cabinet 10,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,25,open cabinet 10,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,26,close cabinet 10,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,27,go to cabinet 12,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,28,go to cabinet 12,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,29,open cabinet 12,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,30,go to cabinet 11,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,31,open cabinet 11,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,32,go to cabinet 13,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,33,open cabinet 13,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,34,go to drawer 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,35,open drawer 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,36,go to drawer 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,37,open drawer 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,38,go to drawer 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,39,open drawer 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,40,go to shelf 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,41,go to countertop 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,42,examine stoveburner 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,43,go to countertop 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,44,go to stoveburner 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,45,go to stoveburner 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,46,take pot 2 from stoveburner 3,6,7,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,47,go to fridge 1,7,7,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,48,cool pot 2 with fridge 1,7,7,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-DiningTable-7/trial_T20190908_232648_241836,49,go to diningtable 1,7,7,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,1,go to cabinet 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,2,open cabinet 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,3,go to cabinet 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,4,open cabinet 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,5,go to cabinet 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,6,open cabinet 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,7,go to cabinet 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,8,go to cabinet 5,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,9,go to cabinet 6,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,10,go to cabinet 7,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,11,open cabinet 7,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,12,go to cabinet 8,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,13,open cabinet 8,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,14,go to cabinet 9,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,15,open cabinet 9,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,16,go to cabinet 10,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,17,open cabinet 10,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,18,go to cabinet 11,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,19,open cabinet 11,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,20,close cabinet 11,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,21,go to cabinet 12,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,22,open cabinet 12,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,23,go to cabinet 13,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,24,open cabinet 13,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,25,close cabinet 13,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,26,go to drawer 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,27,open drawer 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,28,go to drawer 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,29,open drawer 2,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,30,go to drawer 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,31,open drawer 3,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,32,go to drawer 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,33,open drawer 4,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,34,go to drawer 5,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,35,open drawer 5,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,36,go to cabinet 14,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,37,open cabinet 14,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,38,go to cabinet 15,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,39,open cabinet 15,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,40,go to cabinet 16,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,41,open cabinet 16,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,42,go to countertop 1,6,6,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,43,go to stoveburner 1,6,5,0,B1_plan_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,44,take pan 1 from stoveburner 3,5,4,0,B1_plan_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,45,move pan 1 to stoveburner 1,4,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,46,examine stoveburner 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,47,examine stoveburner 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,48,examine stoveburner 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-18/trial_T20190906_181023_216915,49,examine stoveburner 1,5,5,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,1,go to cabinet 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,2,open cabinet 1,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,3,go to cabinet 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,4,open cabinet 2,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,5,go to cabinet 3,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,6,open cabinet 3,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,7,go to cabinet 4,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,8,open cabinet 4,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,9,go to cabinet 5,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,10,open cabinet 5,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,11,go to cabinet 6,4,4,1,B1_plan_not_shortened,0,1
alfworld,deepseek-v4-flash,pick_cool_then_place_in_recep-Pan-None-StoveBurner-23/trial_T20190906_215856_374127,12,open cabinet 6,4,4,1,B1_plan_not_shortened,0,1
